agency_id,line_id,operational_day,total_trip_count,pass_trip_count,pass_trip_percentage
41,1730,20241009,13,13,1
41,1731,20241009,20,18,0.9
41,1733,20241009,34,33,0.9705882352941176
41,1998,20241009,53,53,1
42,2002,20241009,4,4,1
42,2003,20241009,23,22,0.9565217391304348
42,2004,20241009,14,13,0.9285714285714286
42,2006,20241009,30,30,1
42,2008,20241009,14,14,1
42,2011,20241009,20,20,1
42,2013,20241009,2,2,1
42,2014,20241009,6,6,1
42,2015,20241009,2,2,1
42,2016,20241009,16,16,1
42,2017,20241009,4,4,1
42,2020,20241009,21,16,0.7619047619047619
42,2026,20241009,30,30,1
42,2027,20241009,10,10,1
42,2028,20241009,9,9,1
42,2029,20241009,41,41,1
42,2030,20241009,38,31,0.8157894736842105
42,2031,20241009,35,33,0.9428571428571428
42,2032,20241009,18,17,0.9444444444444444
42,2034,20241009,20,20,1
42,2035,20241009,17,17,1
42,2036,20241009,8,8,1
42,2037,20241009,16,15,0.9375
42,2038,20241009,9,9,1
42,2039,20241009,29,28,0.9655172413793104
42,2101,20241009,2,2,1
42,2102,20241009,2,2,1
42,2103,20241009,13,13,1
42,2106,20241009,13,13,1
42,2107,20241009,3,3,1
42,2108,20241009,5,5,1
42,2109,20241009,3,3,1
42,2110,20241009,5,3,0.6
42,2111,20241009,2,2,1
42,2112,20241009,2,2,1
42,2113,20241009,2,2,1
42,2114,20241009,2,2,1
42,2115,20241009,2,2,1
42,2116,20241009,2,2,1
42,2117,20241009,17,17,1
42,2118,20241009,6,6,1
42,2119,20241009,4,4,1
42,2120,20241009,8,8,1
42,2121,20241009,4,4,1
42,2122,20241009,1,0,0
42,2124,20241009,6,6,1
42,2125,20241009,10,10,1
42,2126,20241009,32,31,0.96875
42,2127,20241009,1,1,1
42,2128,20241009,3,3,1
42,2129,20241009,1,1,1
42,2130,20241009,2,2,1
42,2131,20241009,1,1,1
42,2132,20241009,2,2,1
42,2133,20241009,10,10,1
42,2134,20241009,4,3,0.75
42,2135,20241009,11,8,0.7272727272727273
42,2136,20241009,10,10,1
42,2137,20241009,2,2,1
42,2138,20241009,2,2,1
42,2139,20241009,2,2,1
42,2140,20241009,2,2,1
42,2141,20241009,12,12,1
42,2142,20241009,12,8,0.6666666666666666
42,2144,20241009,4,4,1
42,2145,20241009,2,2,1
42,2146,20241009,7,7,1
42,2147,20241009,2,2,1
42,2148,20241009,2,2,1
42,2149,20241009,2,2,1
42,2150,20241009,2,1,0.5
42,2151,20241009,8,8,1
42,2152,20241009,6,6,1
42,2201,20241009,7,7,1
42,2202,20241009,47,45,0.9574468085106383
42,2203,20241009,27,25,0.9259259259259259
42,2204,20241009,12,12,1
42,2205,20241009,4,4,1
42,2206,20241009,40,38,0.95
42,2207,20241009,50,47,0.94
42,2208,20241009,15,14,0.9333333333333333
42,2209,20241009,37,37,1
42,2210,20241009,14,13,0.9285714285714286
42,2211,20241009,5,5,1
42,2212,20241009,37,36,0.972972972972973
42,2213,20241009,7,7,1
42,2215,20241009,64,60,0.9375
42,2216,20241009,32,32,1
42,2217,20241009,20,20,1
42,2218,20241009,34,31,0.9117647058823529
42,2219,20241009,37,37,1
42,2220,20241009,20,19,0.95
42,2221,20241009,5,5,1
42,2222,20241009,26,25,0.9615384615384616
42,2223,20241009,40,40,1
42,2224,20241009,23,22,0.9565217391304348
42,2225,20241009,18,18,1
42,2303,20241009,165,164,0.9939393939393939
42,2304,20241009,4,4,1
42,2306,20241009,35,35,1
42,2307,20241009,28,26,0.9285714285714286
42,2309,20241009,38,38,1
42,2310,20241009,38,38,1
42,2315,20241009,9,9,1
42,2316,20241009,3,3,1
42,2317,20241009,44,44,1
42,2318,20241009,34,34,1
42,2319,20241009,4,3,0.75
42,2325,20241009,19,18,0.9473684210526315
42,2327,20241009,37,37,1
42,2328,20241009,56,56,1
42,2329,20241009,12,12,1
42,2331,20241009,60,60,1
42,2333,20241009,61,59,0.9672131147540983
42,2335,20241009,35,35,1
42,2336,20241009,34,34,1
42,2337,20241009,30,29,0.9666666666666667
42,2502,20241009,6,6,1
42,2504,20241009,6,6,1
42,2505,20241009,14,14,1
42,2506,20241009,6,6,1
42,2511,20241009,19,18,0.9473684210526315
42,2513,20241009,18,18,1
42,2515,20241009,51,50,0.9803921568627451
42,2516,20241009,9,9,1
42,2517,20241009,4,4,1
42,2518,20241009,30,30,1
42,2519,20241009,1,1,1
42,2521,20241009,1,1,1
42,2522,20241009,58,58,1
42,2523,20241009,20,17,0.85
42,2524,20241009,29,29,1
42,2525,20241009,21,21,1
42,2530,20241009,23,22,0.9565217391304348
42,2532,20241009,46,46,1
42,2533,20241009,23,22,0.9565217391304348
42,2534,20241009,12,12,1
42,2535,20241009,6,5,0.8333333333333334
42,2536,20241009,21,20,0.9523809523809523
42,2537,20241009,48,46,0.9583333333333334
42,2538,20241009,12,12,1
42,2539,20241009,17,13,0.7647058823529411
42,2540,20241009,16,16,1
42,2601,20241009,61,61,1
42,2605,20241009,50,50,1
42,2610,20241009,27,27,1
42,2611,20241009,18,17,0.9444444444444444
42,2620,20241009,11,10,0.9090909090909091
42,2621,20241009,7,7,1
42,2625,20241009,4,4,1
42,2626,20241009,23,23,1
42,2627,20241009,8,8,1
42,2630,20241009,21,20,0.9523809523809523
42,2632,20241009,52,51,0.9807692307692307
42,2701,20241009,33,30,0.9090909090909091
42,2703,20241009,48,41,0.8541666666666666
42,2706,20241009,115,109,0.9478260869565217
42,2708,20241009,114,113,0.9912280701754386
42,2709,20241009,8,8,1
42,2710,20241009,56,53,0.9464285714285714
42,2711,20241009,124,121,0.9758064516129032
42,2713,20241009,57,51,0.8947368421052632
42,2714,20241009,22,17,0.7727272727272727
42,2715,20241009,16,16,1
42,2716,20241009,8,8,1
42,2717,20241009,24,24,1
42,2718,20241009,23,19,0.8260869565217391
42,2719,20241009,28,28,1
42,2720,20241009,34,34,1
42,2722,20241009,70,66,0.9428571428571428
42,2723,20241009,13,11,0.8461538461538461
42,2724,20241009,11,10,0.9090909090909091
42,2725,20241009,103,102,0.9902912621359223
42,2726,20241009,10,10,1
42,2727,20241009,76,75,0.9868421052631579
42,2728,20241009,68,66,0.9705882352941176
42,2729,20241009,75,67,0.8933333333333333
42,2730,20241009,84,83,0.9880952380952381
42,2731,20241009,32,32,1
42,2733,20241009,22,22,1
42,2734,20241009,23,23,1
42,2735,20241009,23,22,0.9565217391304348
42,2736,20241009,59,55,0.9322033898305084
42,2740,20241009,39,39,1
42,2741,20241009,4,3,0.75
42,2742,20241009,2,2,1
42,2743,20241009,2,1,0.5
42,2744,20241009,11,11,1
42,2745,20241009,2,2,1
42,2746,20241009,9,9,1
42,2750,20241009,38,38,1
42,2751,20241009,16,16,1
42,2752,20241009,2,2,1
42,2753,20241009,9,9,1
42,2754,20241009,41,41,1
42,2755,20241009,7,6,0.8571428571428571
42,2756,20241009,5,5,1
42,2758,20241009,7,7,1
42,2761,20241009,29,28,0.9655172413793104
42,2762,20241009,30,30,1
42,2764,20241009,77,74,0.961038961038961
42,2765,20241009,11,11,1
42,2768,20241009,2,2,1
42,2769,20241009,176,171,0.9715909090909091
42,2772,20241009,105,104,0.9904761904761905
42,2774,20241009,37,37,1
42,2776,20241009,64,62,0.96875
42,2780,20241009,11,11,1
42,2781,20241009,65,65,1
42,2785,20241009,14,14,1
42,2790,20241009,95,92,0.968421052631579
42,2791,20241009,32,30,0.9375
42,2792,20241009,30,28,0.9333333333333333
42,2794,20241009,81,78,0.9629629629629629
42,2795,20241009,65,63,0.9692307692307692
42,2796,20241009,40,40,1
42,2797,20241009,68,65,0.9558823529411765
42,2801,20241009,38,38,1
42,2802,20241009,20,20,1
42,2803,20241009,31,30,0.967741935483871
42,2804,20241009,39,39,1
42,2805,20241009,13,12,0.9230769230769231
42,2806,20241009,2,2,1
42,2807,20241009,4,4,1
42,2810,20241009,4,4,1
42,2811,20241009,15,15,1
42,2812,20241009,95,95,1
42,2813,20241009,2,2,1
42,2814,20241009,41,41,1
42,2816,20241009,4,4,1
42,2818,20241009,2,2,1
42,2819,20241009,4,4,1
42,2820,20241009,4,4,1
42,2821,20241009,32,31,0.96875
42,2822,20241009,14,14,1
42,2823,20241009,69,67,0.9710144927536232
42,2824,20241009,83,82,0.9879518072289156
42,2830,20241009,2,2,1
42,2831,20241009,79,76,0.9620253164556962
42,2833,20241009,7,7,1
42,2841,20241009,27,27,1
42,2842,20241009,11,11,1
42,2900,20241009,1,1,1
42,2901,20241009,8,8,1
42,2905,20241009,6,6,1
42,2906,20241009,6,5,0.8333333333333334
42,2908,20241009,4,4,1
42,2910,20241009,3,3,1
42,2911,20241009,5,5,1
42,2913,20241009,4,4,1
42,2914,20241009,2,2,1
42,2915,20241009,1,1,1
42,2920,20241009,6,5,0.8333333333333334
42,2921,20241009,28,28,1
42,2926,20241009,9,9,1
42,2927,20241009,24,24,1
42,2928,20241009,9,7,0.7777777777777778
43,3001,20241009,58,57,0.9827586206896551
43,3003,20241009,59,59,1
43,3004,20241009,53,53,1
43,3005,20241009,16,14,0.875
43,3006,20241009,26,26,1
43,3007,20241009,61,58,0.9508196721311475
43,3008,20241009,24,24,1
43,3009,20241009,54,49,0.9074074074074074
43,3011,20241009,56,54,0.9642857142857143
43,3012,20241009,76,76,1
43,3013,20241009,94,94,1
43,3014,20241009,27,27,1
43,3015,20241009,20,18,0.9
43,3017,20241009,64,64,1
43,3018,20241009,4,4,1
43,3019,20241009,9,9,1
43,3020,20241009,18,18,1
43,3021,20241009,46,45,0.9782608695652174
43,3022,20241009,95,94,0.9894736842105263
43,3023,20241009,52,46,0.8846153846153846
43,3024,20241009,61,59,0.9672131147540983
43,3025,20241009,68,60,0.8823529411764706
43,3026,20241009,81,68,0.8395061728395061
43,3027,20241009,51,51,1
43,3028,20241009,18,18,1
43,3029,20241009,18,16,0.8888888888888888
43,3030,20241009,24,24,1
43,3033,20241009,24,24,1
43,3034,20241009,37,37,1
43,3037,20241009,18,18,1
43,3038,20241009,44,43,0.9772727272727273
43,3040,20241009,65,65,1
43,3041,20241009,52,51,0.9807692307692307
43,3101,20241009,103,101,0.9805825242718447
43,3103,20241009,70,70,1
43,3104,20241009,34,33,0.9705882352941176
43,3105,20241009,90,90,1
43,3106,20241009,21,21,1
43,3107,20241009,34,33,0.9705882352941176
43,3108,20241009,103,103,1
43,3109,20241009,8,8,1
43,3110,20241009,15,15,1
43,3111,20241009,77,77,1
43,3112,20241009,82,80,0.975609756097561
43,3113,20241009,85,85,1
43,3114,20241009,36,35,0.9722222222222222
43,3116,20241009,49,45,0.9183673469387755
43,3118,20241009,52,50,0.9615384615384616
43,3119,20241009,45,45,1
43,3120,20241009,16,15,0.9375
43,3121,20241009,30,30,1
43,3201,20241009,13,13,1
43,3202,20241009,2,2,1
43,3203,20241009,8,8,1
43,3204,20241009,10,10,1
43,3205,20241009,6,6,1
43,3206,20241009,3,3,1
43,3207,20241009,10,9,0.9
43,3208,20241009,14,14,1
43,3209,20241009,8,8,1
43,3210,20241009,7,7,1
43,3211,20241009,13,13,1
43,3212,20241009,9,9,1
43,3213,20241009,14,14,1
43,3214,20241009,11,11,1
43,3215,20241009,9,9,1
43,3216,20241009,10,9,0.9
43,3217,20241009,11,11,1
43,3218,20241009,10,9,0.9
43,3220,20241009,20,18,0.9
43,3221,20241009,20,18,0.9
43,3222,20241009,27,25,0.9259259259259259
43,3502,20241009,1,1,1
43,3503,20241009,28,28,1
43,3504,20241009,54,48,0.8888888888888888
43,3505,20241009,19,19,1
43,3506,20241009,68,62,0.9117647058823529
43,3507,20241009,44,41,0.9318181818181818
43,3508,20241009,76,76,1
43,3509,20241009,16,16,1
43,3510,20241009,9,9,1
43,3511,20241009,8,8,1
43,3512,20241009,60,57,0.95
43,3513,20241009,58,57,0.9827586206896551
43,3514,20241009,34,34,1
43,3515,20241009,54,54,1
43,3516,20241009,58,56,0.9655172413793104
43,3517,20241009,59,59,1
43,3518,20241009,12,12,1
43,3521,20241009,68,67,0.9852941176470589
43,3523,20241009,30,29,0.9666666666666667
43,3524,20241009,30,27,0.9
43,3525,20241009,54,52,0.9629629629629629
43,3526,20241009,80,79,0.9875
43,3527,20241009,8,8,1
43,3528,20241009,10,10,1
43,3535,20241009,8,8,1
43,3536,20241009,30,27,0.9
43,3540,20241009,10,10,1
43,3541,20241009,21,21,1
43,3543,20241009,14,13,0.9285714285714286
43,3544,20241009,13,13,1
43,3545,20241009,17,16,0.9411764705882353
43,3546,20241009,14,13,0.9285714285714286
43,3547,20241009,16,16,1
43,3548,20241009,6,6,1
43,3549,20241009,15,15,1
43,3601,20241009,42,42,1
43,3605,20241009,26,26,1
43,3615,20241009,30,30,1
43,3620,20241009,95,93,0.9789473684210527
43,3625,20241009,8,8,1
43,3626,20241009,34,34,1
43,3635,20241009,21,21,1
43,3641,20241009,3,3,1
43,3642,20241009,24,24,1
43,3701,20241009,50,49,0.98
43,3702,20241009,43,42,0.9767441860465116
43,3703,20241009,73,71,0.9726027397260274
43,3704,20241009,30,27,0.9
43,3705,20241009,56,56,1
43,3706,20241009,12,12,1
43,3708,20241009,12,12,1
43,3709,20241009,16,16,1
43,3710,20241009,82,81,0.9878048780487805
43,3711,20241009,26,25,0.9615384615384616
43,3715,20241009,40,40,1
43,3716,20241009,47,47,1
43,3717,20241009,55,55,1
43,3720,20241009,2,2,1
43,3721,20241009,51,51,1
44,4308,20241010,11,11,1
44,4468,20241010,2,2,1
44,4472,20241010,6,6,1
44,4422,20241010,43,43,1
44,4425,20241010,2,2,1
44,4600,20241010,100,100,1
44,4414,20241010,4,3,0.75
44,4433,20241010,2,2,1
44,4612,20241010,17,17,1
44,4701,20241010,120,119,0.9916666666666667
44,4436,20241010,53,52,0.9811320754716981
44,4481,20241010,15,14,0.9333333333333333
44,4501,20241010,46,46,1
44,4620,20241010,12,12,1
44,4901,20241010,11,11,1
44,4720,20241010,72,70,0.9722222222222222
44,4715,20241010,6,6,1
44,4902,20241010,3,3,1
44,4516,20241010,22,22,1
44,4544,20241010,16,16,1
44,4905,20241010,9,9,1
44,4207,20241010,11,10,0.9090909090909091
44,4552,20241010,6,5,0.8333333333333334
44,4406,20241010,26,25,0.9615384615384616
44,4104,20241010,8,8,1
44,4464,20241010,9,9,1
44,4403,20241010,78,77,0.9871794871794872
44,4428,20241010,24,24,1
44,4632,20241010,25,25,1
44,4102,20241010,20,20,1
44,4103,20241010,15,15,1
44,4426,20241010,66,65,0.9848484848484849
44,4421,20241010,34,33,0.9705882352941176
44,4439,20241010,18,18,1
44,4442,20241010,6,6,1
44,4206,20241010,5,5,1
44,4412,20241010,53,53,1
44,4515,20241010,8,8,1
44,4517,20241010,2,2,1
44,4560,20241010,36,36,1
44,4520,20241010,3,3,1
44,4525,20241010,4,4,1
44,4512,20241010,63,63,1
44,4641,20241010,17,17,1
44,4702,20241010,96,96,1
44,4305,20241010,19,19,1
44,4429,20241010,18,17,0.9444444444444444
44,4307,20241010,22,22,1
44,4706,20241010,41,39,0.9512195121951219
44,4541,20241010,2,2,1
44,4431,20241010,17,17,1
44,4531,20241010,19,19,1
44,4707,20241010,22,21,0.9545454545454546
44,4543,20241010,16,16,1
44,4322,20241010,18,18,1
44,4542,20241010,16,16,1
44,4321,20241010,18,18,1
44,4203,20241010,43,43,1
44,4704,20241010,44,44,1
44,4402,20241010,7,7,1
44,4205,20241010,11,10,0.9090909090909091
44,4410,20241010,27,27,1
44,4435,20241010,12,12,1
44,4504,20241010,48,48,1
44,4550,20241010,6,6,1
44,4441,20241010,53,53,1
44,4530,20241010,9,9,1
44,4202,20241010,9,9,1
44,4204,20241010,18,18,1
44,4302,20241010,6,6,1
44,4514,20241010,19,19,1
44,4465,20241010,2,2,1
44,4466,20241010,1,1,1
44,4437,20241010,36,36,1
44,4312,20241010,18,18,1
44,4427,20241010,27,22,0.8148148148148148
44,4548,20241010,5,5,1
44,4434,20241010,24,24,1
44,4438,20241010,56,56,1
44,4562,20241010,72,72,1
44,4521,20241010,19,19,1
44,4602,20241010,65,65,1
44,4522,20241010,3,3,1
44,4524,20241010,13,13,1
44,4611,20241010,21,21,1
44,4532,20241010,15,15,1
44,4730,20241010,26,26,1
44,4401,20241010,24,19,0.7916666666666666
44,4311,20241010,6,6,1
44,4710,20241010,55,55,1
44,4107,20241010,7,7,1
44,4513,20241010,9,9,1
44,4503,20241010,8,8,1
44,4453,20241010,2,2,1
44,4304,20241010,10,10,1
44,4551,20241010,21,21,1
44,4463,20241010,9,9,1
44,4430,20241010,16,14,0.875
44,4549,20241010,6,5,0.8333333333333334
44,4705,20241010,75,75,1
44,4301,20241010,5,5,1
44,4540,20241010,19,19,1
44,4303,20241010,9,9,1
44,4432,20241010,24,24,1
44,4523,20241010,2,2,1
44,4409,20241010,32,32,1
44,4725,20241010,55,55,1
44,4420,20241010,19,19,1
44,4404,20241010,38,33,0.868421052631579
44,4208,20241010,4,4,1
44,4211,20241010,3,3,1
44,4212,20241010,3,3,1
44,4320,20241010,12,10,0.8333333333333334
44,4417,20241010,4,4,1
44,4313,20241010,6,6,1
44,4419,20241010,2,2,1
44,4443,20241010,12,12,1
44,4610,20241010,4,4,1
44,4451,20241010,7,6,0.8571428571428571
44,4105,20241010,7,7,1
44,4545,20241010,4,4,1
44,4452,20241010,5,5,1
44,4546,20241010,5,5,1
44,4604,20241010,26,26,1
44,4101,20241010,4,4,1
44,4621,20241010,30,30,1
44,4310,20241010,7,7,1
44,4440,20241010,8,7,0.875
44,4002,20241010,9,9,1
44,4416,20241010,5,5,1
44,4482,20241010,15,14,0.9333333333333333
44,4711,20241010,3,3,1
44,4106,20241010,6,6,1
44,4407,20241010,5,5,1
44,4467,20241010,1,1,1
44,4906,20241010,4,4,1
44,4001,20241010,15,15,1
44,4415,20241010,11,11,1
41,1001,20241010,40,40,1
41,1002,20241010,21,17,0.8095238095238095
41,1003,20241010,80,70,0.875
41,1004,20241010,10,9,0.9
41,1005,20241010,87,85,0.9770114942528736
41,1006,20241010,9,8,0.8888888888888888
41,1008,20241010,23,22,0.9565217391304348
41,1009,20241010,15,12,0.8
41,1010,20241010,10,7,0.7
41,1011,20241010,20,19,0.95
41,1012,20241010,23,21,0.9130434782608695
41,1013,20241010,12,10,0.8333333333333334
41,1014,20241010,42,42,1
41,1015,20241010,20,14,0.7
41,1101,20241010,50,50,1
41,1103,20241010,76,73,0.9605263157894737
41,1105,20241010,13,13,1
41,1106,20241010,52,46,0.8846153846153846
41,1107,20241010,23,23,1
41,1109,20241010,10,10,1
41,1110,20241010,10,8,0.8
41,1111,20241010,18,16,0.8888888888888888
41,1113,20241010,10,10,1
41,1114,20241010,9,9,1
41,1115,20241010,26,26,1
41,1117,20241010,10,10,1
41,1119,20241010,2,2,1
41,1120,20241010,99,98,0.98989898989899
41,1121,20241010,14,13,0.9285714285714286
41,1122,20241010,18,18,1
41,1123,20241010,59,54,0.9152542372881356
41,1124,20241010,27,26,0.9629629629629629
41,1125,20241010,14,13,0.9285714285714286
41,1201,20241010,10,10,1
41,1204,20241010,45,44,0.9777777777777777
41,1205,20241010,51,48,0.9411764705882353
41,1206,20241010,60,58,0.9666666666666667
41,1208,20241010,18,18,1
41,1209,20241010,68,66,0.9705882352941176
41,1210,20241010,19,19,1
41,1211,20241010,78,78,1
41,1212,20241010,111,111,1
41,1213,20241010,40,40,1
41,1215,20241010,16,16,1
41,1216,20241010,25,25,1
41,1217,20241010,66,59,0.8939393939393939
41,1218,20241010,57,53,0.9298245614035088
41,1219,20241010,59,57,0.9661016949152542
41,1220,20241010,15,14,0.9333333333333333
41,1221,20241010,26,25,0.9615384615384616
41,1222,20241010,28,27,0.9642857142857143
41,1223,20241010,58,56,0.9655172413793104
41,1224,20241010,24,24,1
41,1225,20241010,7,7,1
41,1226,20241010,78,77,0.9871794871794872
41,1228,20241010,26,24,0.9230769230769231
41,1229,20241010,45,43,0.9555555555555556
41,1230,20241010,42,39,0.9285714285714286
41,1231,20241010,4,4,1
41,1232,20241010,28,24,0.8571428571428571
41,1233,20241010,7,7,1
41,1234,20241010,43,42,0.9767441860465116
41,1235,20241010,46,45,0.9782608695652174
41,1236,20241010,39,34,0.8717948717948718
41,1240,20241010,29,29,1
41,1241,20241010,48,45,0.9375
41,1242,20241010,40,40,1
41,1244,20241010,2,2,1
41,1245,20241010,56,56,1
41,1247,20241010,21,21,1
41,1248,20241010,63,62,0.9841269841269841
41,1249,20241010,58,58,1
41,1250,20241010,21,21,1
41,1251,20241010,69,69,1
41,1252,20241010,45,42,0.9333333333333333
41,1253,20241010,35,30,0.8571428571428571
41,1254,20241010,52,52,1
41,1255,20241010,20,20,1
41,1501,20241010,20,17,0.85
41,1502,20241010,97,91,0.9381443298969072
41,1503,20241010,43,42,0.9767441860465116
41,1506,20241010,33,32,0.9696969696969697
41,1507,20241010,42,41,0.9761904761904762
41,1508,20241010,22,22,1
41,1509,20241010,43,38,0.8837209302325582
41,1510,20241010,64,58,0.90625
41,1511,20241010,21,21,1
41,1512,20241010,26,26,1
41,1513,20241010,29,29,1
41,1514,20241010,58,55,0.9482758620689655
41,1515,20241010,1,1,1
41,1516,20241010,32,32,1
41,1517,20241010,44,43,0.9772727272727273
41,1518,20241010,80,75,0.9375
41,1519,20241010,39,39,1
41,1520,20241010,14,14,1
41,1521,20241010,6,6,1
41,1522,20241010,46,42,0.9130434782608695
41,1523,20241010,70,67,0.9571428571428572
41,1524,20241010,48,43,0.8958333333333334
41,1525,20241010,80,74,0.925
41,1527,20241010,45,44,0.9777777777777777
41,1528,20241010,34,34,1
41,1529,20241010,45,44,0.9777777777777777
41,1530,20241010,6,6,1
41,1531,20241010,5,5,1
41,1601,20241010,85,84,0.9882352941176471
41,1603,20241010,28,25,0.8928571428571429
41,1604,20241010,86,83,0.9651162790697675
41,1605,20241010,12,12,1
41,1606,20241010,29,23,0.7931034482758621
41,1608,20241010,62,62,1
41,1609,20241010,6,6,1
41,1610,20241010,34,34,1
41,1611,20241010,11,11,1
41,1612,20241010,40,37,0.925
41,1613,20241010,32,31,0.96875
41,1614,20241010,69,67,0.9710144927536232
41,1615,20241010,42,42,1
41,1616,20241010,58,57,0.9827586206896551
41,1617,20241010,55,53,0.9636363636363636
41,1622,20241010,61,58,0.9508196721311475
41,1623,20241010,47,46,0.9787234042553191
41,1624,20241010,60,60,1
41,1625,20241010,59,59,1
41,1626,20241010,24,24,1
41,1627,20241010,29,29,1
41,1628,20241010,12,12,1
41,1629,20241010,28,27,0.9642857142857143
41,1630,20241010,14,14,1
41,1631,20241010,31,30,0.967741935483871
41,1632,20241010,24,24,1
41,1633,20241010,41,41,1
41,1634,20241010,19,18,0.9473684210526315
41,1635,20241010,41,41,1
41,1636,20241010,39,38,0.9743589743589743
41,1637,20241010,18,17,0.9444444444444444
41,1638,20241010,58,58,1
41,1703,20241010,78,78,1
41,1704,20241010,54,48,0.8888888888888888
41,1706,20241010,97,94,0.9690721649484536
41,1707,20241010,86,82,0.9534883720930233
41,1708,20241010,10,10,1
41,1709,20241010,145,142,0.9793103448275862
41,1710,20241010,95,95,1
41,1711,20241010,66,66,1
41,1712,20241010,57,53,0.9298245614035088
41,1713,20241010,55,50,0.9090909090909091
41,1714,20241010,92,90,0.9782608695652174
41,1715,20241010,98,93,0.9489795918367347
41,1716,20241010,66,64,0.9696969696969697
41,1717,20241010,95,87,0.9157894736842105
41,1718,20241010,24,23,0.9583333333333334
41,1719,20241010,33,32,0.9696969696969697
41,1720,20241010,78,74,0.9487179487179487
41,1721,20241010,96,91,0.9479166666666666
41,1722,20241010,49,49,1
41,1723,20241010,65,54,0.8307692307692308
41,1724,20241010,87,83,0.9540229885057471
41,1725,20241010,18,18,1
41,1726,20241010,48,46,0.9583333333333334
41,1728,20241010,7,7,1
41,1729,20241010,19,19,1
41,1730,20241010,13,13,1
41,1731,20241010,20,19,0.95
41,1733,20241010,34,33,0.9705882352941176
41,1998,20241010,53,53,1
42,2002,20241010,4,3,0.75
42,2003,20241010,23,19,0.8260869565217391
